session_id,user_type,timestamp_start,timestamp_end,event_sequence,event_timestamps,device_state,behavioral_features,label,generator_version,scenario_family,risk_score,split,split_reason
session_v2_007120_dfa4701c,average_user,2026-02-11T10:43:07.597400,2026-02-11T10:45:56.597400,"[""open_app:WhatsApp"", ""switch_app"", ""open_app:Settings"", ""grant_permission"", ""scroll"", ""scroll"", ""type_text"", ""type_text"", ""type_text"", ""open_app:Settings"", ""grant_permission"", ""deny_permission"", ""grant_permission"", ""scroll"", ""grant_permission"", ""type_text"", ""switch_app"", ""close_app:Settings""]","[""2026-02-11T10:43:07.597400"", ""2026-02-11T10:43:27.597400"", ""2026-02-11T10:43:34.597400"", ""2026-02-11T10:43:37.597400"", ""2026-02-11T10:43:44.597400"", ""2026-02-11T10:43:48.597400"", ""2026-02-11T10:43:55.597400"", ""2026-02-11T10:44:07.597400"", ""2026-02-11T10:44:24.597400"", ""2026-02-11T10:44:26.597400"", ""2026-02-11T10:44:50.597400"", ""2026-02-11T10:45:05.597400"", ""2026-02-11T10:45:18.597400"", ""2026-02-11T10:45:26.597400"", ""2026-02-11T10:45:35.597400"", ""2026-02-11T10:45:42.597400"", ""2026-02-11T10:45:45.597400"", ""2026-02-11T10:45:56.597400""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.277}","{""session_duration"": 169, ""num_events"": 18, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 5}",normal,v2.0.0,permission_dense,0.42054,train,train_default
session_v2_007121_59ff1793,average_user,2025-10-31T04:49:51.598209,2025-10-31T04:54:07.598209,"[""open_app:WhatsApp"", ""type_text"", ""scroll"", ""close_app:WhatsApp"", ""open_app:WhatsApp"", ""scroll"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Browser"", ""scroll"", ""click_link"", ""switch_app"", ""close_app:Browser"", ""open_app:Settings"", ""grant_permission"", ""type_text"", ""type_text"", ""open_app:WhatsApp"", ""type_text"", ""scroll"", ""start_screen_share"", ""stop_screen_share"", ""scroll""]","[""2025-10-31T04:49:51.598209"", ""2025-10-31T04:49:54.598209"", ""2025-10-31T04:50:00.598209"", ""2025-10-31T04:50:09.598209"", ""2025-10-31T04:50:13.598209"", ""2025-10-31T04:50:16.598209"", ""2025-10-31T04:50:23.598209"", ""2025-10-31T04:50:27.598209"", ""2025-10-31T04:50:59.598209"", ""2025-10-31T04:51:09.598209"", ""2025-10-31T04:51:41.598209"", ""2025-10-31T04:51:54.598209"", ""2025-10-31T04:52:34.598209"", ""2025-10-31T04:52:38.598209"", ""2025-10-31T04:52:52.598209"", ""2025-10-31T04:53:05.598209"", ""2025-10-31T04:53:12.598209"", ""2025-10-31T04:53:22.598209"", ""2025-10-31T04:53:24.598209"", ""2025-10-31T04:53:38.598209"", ""2025-10-31T04:53:40.598209"", ""2025-10-31T04:53:58.598209"", ""2025-10-31T04:54:07.598209""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.299}","{""session_duration"": 256, ""num_events"": 23, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",normal,v2.0.0,screen_share_contextual,0.423323,train,train_default
session_v2_007122_04e53e76,cautious_user,2025-11-11T05:42:00.599107,2025-11-11T05:47:13.599107,"[""open_app:Browser"", ""switch_app"", ""close_app:Browser"", ""open_app:Settings"", ""deny_permission"", ""grant_permission"", ""scroll"", ""type_text"", ""type_text"", ""switch_app"", ""close_app:Settings"", ""open_app:Browser"", ""scan_qr"", ""switch_app"", ""close_app:Browser""]","[""2025-11-11T05:42:00.599107"", ""2025-11-11T05:42:27.599107"", ""2025-11-11T05:42:51.599107"", ""2025-11-11T05:43:16.599107"", ""2025-11-11T05:43:22.599107"", ""2025-11-11T05:43:50.599107"", ""2025-11-11T05:44:05.599107"", ""2025-11-11T05:44:38.599107"", ""2025-11-11T05:44:41.599107"", ""2025-11-11T05:45:07.599107"", ""2025-11-11T05:45:25.599107"", ""2025-11-11T05:45:57.599107"", ""2025-11-11T05:46:40.599107"", ""2025-11-11T05:47:02.599107"", ""2025-11-11T05:47:13.599107""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.155}","{""session_duration"": 313, ""num_events"": 15, ""num_links_clicked"": 0, ""num_qr_scans"": 1, ""num_permission_requests"": 2}",normal,v2.0.0,benign_settings,0.311696,train,train_default
session_v2_007123_8db0cf2e,cautious_user,2026-02-14T13:34:04.600360,2026-02-14T13:40:26.600360,"[""open_app:Settings"", ""close_app:Settings"", ""open_app:Browser"", ""switch_app"", ""close_app:Browser"", ""open_app:Settings"", ""deny_permission"", ""close_app:Settings"", ""open_app:Browser"", ""scroll"", ""type_text"", ""scroll"", ""switch_app"", ""scroll"", ""open_app:WhatsApp"", ""type_text"", ""scroll"", ""start_screen_share"", ""stop_screen_share"", ""type_text"", ""type_text"", ""switch_app"", ""open_app:Settings"", ""deny_permission""]","[""2026-02-14T13:34:04.600360"", ""2026-02-14T13:34:18.600360"", ""2026-02-14T13:34:22.600360"", ""2026-02-14T13:34:35.600360"", ""2026-02-14T13:34:39.600360"", ""2026-02-14T13:34:46.600360"", ""2026-02-14T13:35:13.600360"", ""2026-02-14T13:35:51.600360"", ""2026-02-14T13:36:32.600360"", ""2026-02-14T13:36:47.600360"", ""2026-02-14T13:37:20.600360"", ""2026-02-14T13:37:23.600360"", ""2026-02-14T13:37:39.600360"", ""2026-02-14T13:38:03.600360"", ""2026-02-14T13:38:24.600360"", ""2026-02-14T13:38:35.600360"", ""2026-02-14T13:38:45.600360"", ""2026-02-14T13:38:49.600360"", ""2026-02-14T13:38:55.600360"", ""2026-02-14T13:39:10.600360"", ""2026-02-14T13:39:19.600360"", ""2026-02-14T13:39:40.600360"", ""2026-02-14T13:39:55.600360"", ""2026-02-14T13:40:26.600360""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.351}","{""session_duration"": 382, ""num_events"": 24, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 2}",normal,v2.0.0,screen_share_contextual,0.40711,train,train_default
session_v2_007124_047ee47c,risky_user,2026-03-03T07:25:50.601311,2026-03-03T07:30:19.601311,"[""open_app:Settings"", ""type_text"", ""switch_app"", ""close_app:Settings"", ""open_app:FileManager"", ""type_text"", ""switch_app"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:WhatsApp"", ""click_link""]","[""2026-03-03T07:25:50.601311"", ""2026-03-03T07:26:14.601311"", ""2026-03-03T07:26:24.601311"", ""2026-03-03T07:26:27.601311"", ""2026-03-03T07:26:32.601311"", ""2026-03-03T07:26:58.601311"", ""2026-03-03T07:27:43.601311"", ""2026-03-03T07:28:08.601311"", ""2026-03-03T07:28:22.601311"", ""2026-03-03T07:28:55.601311"", ""2026-03-03T07:29:03.601311"", ""2026-03-03T07:29:13.601311"", ""2026-03-03T07:29:30.601311"", ""2026-03-03T07:29:57.601311"", ""2026-03-03T07:30:07.601311"", ""2026-03-03T07:30:19.601311""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.556}","{""session_duration"": 269, ""num_events"": 16, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",normal,v2.0.0,benign_chat,0.222414,train,train_default
session_v2_007125_2ccc9398,average_user,2025-10-25T04:20:01.602298,2025-10-25T04:24:45.602298,"[""open_app:Browser"", ""switch_app"", ""open_app:WhatsApp"", ""switch_app"", ""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:WhatsApp"", ""click_link"", ""type_text"", ""type_text"", ""scroll"", ""click_link"", ""scroll"", ""type_text"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""scroll"", ""open_app:WhatsApp"", ""click_link"", ""switch_app""]","[""2025-10-25T04:20:01.602298"", ""2025-10-25T04:20:04.602298"", ""2025-10-25T04:20:11.602298"", ""2025-10-25T04:20:14.602298"", ""2025-10-25T04:20:23.602298"", ""2025-10-25T04:20:37.602298"", ""2025-10-25T04:21:11.602298"", ""2025-10-25T04:21:37.602298"", ""2025-10-25T04:21:39.602298"", ""2025-10-25T04:21:48.602298"", ""2025-10-25T04:21:52.602298"", ""2025-10-25T04:22:00.602298"", ""2025-10-25T04:22:19.602298"", ""2025-10-25T04:22:24.602298"", ""2025-10-25T04:22:28.602298"", ""2025-10-25T04:22:47.602298"", ""2025-10-25T04:22:54.602298"", ""2025-10-25T04:23:08.602298"", ""2025-10-25T04:23:41.602298"", ""2025-10-25T04:24:00.602298"", ""2025-10-25T04:24:09.602298"", ""2025-10-25T04:24:40.602298"", ""2025-10-25T04:24:43.602298"", ""2025-10-25T04:24:45.602298""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.331}","{""session_duration"": 284, ""num_events"": 24, ""num_links_clicked"": 3, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",malicious,v2.0.0,link_chain_soft,0.579425,train,train_default
session_v2_007126_13791fcd,cautious_user,2026-03-17T14:42:30.603172,2026-03-17T14:47:06.603172,"[""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:Settings"", ""deny_permission"", ""scroll"", ""grant_permission"", ""switch_app"", ""open_app:YouTube"", ""scroll"", ""close_app:YouTube"", ""open_app:FileManager"", ""type_text"", ""switch_app"", ""close_app:FileManager"", ""open_app:Settings"", ""type_text"", ""switch_app"", ""open_app:FileManager"", ""scroll"", ""switch_app""]","[""2026-03-17T14:42:30.603172"", ""2026-03-17T14:42:38.603172"", ""2026-03-17T14:42:55.603172"", ""2026-03-17T14:43:11.603172"", ""2026-03-17T14:43:15.603172"", ""2026-03-17T14:43:39.603172"", ""2026-03-17T14:43:47.603172"", ""2026-03-17T14:44:15.603172"", ""2026-03-17T14:44:39.603172"", ""2026-03-17T14:44:47.603172"", ""2026-03-17T14:45:05.603172"", ""2026-03-17T14:45:09.603172"", ""2026-03-17T14:45:31.603172"", ""2026-03-17T14:45:49.603172"", ""2026-03-17T14:46:14.603172"", ""2026-03-17T14:46:28.603172"", ""2026-03-17T14:46:36.603172"", ""2026-03-17T14:46:39.603172"", ""2026-03-17T14:46:44.603172"", ""2026-03-17T14:46:47.603172"", ""2026-03-17T14:47:06.603172""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.219}","{""session_duration"": 276, ""num_events"": 21, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 2}",suspicious,v2.0.0,benign_browse,0.447826,test_ood,ood_time_bucket
session_v2_007127_440c23d5,attacker_simulation,2025-11-13T19:29:32.604649,2025-11-13T19:31:42.604649,"[""open_app:WhatsApp"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""open_app:YouTube"", ""switch_app"", ""open_app:WhatsApp"", ""type_text"", ""scroll"", ""start_screen_share"", ""stop_screen_share"", ""open_app:Browser"", ""install_app"", ""scan_qr""]","[""2025-11-13T19:29:32.604649"", ""2025-11-13T19:29:40.604649"", ""2025-11-13T19:29:53.604649"", ""2025-11-13T19:30:01.604649"", ""2025-11-13T19:30:14.604649"", ""2025-11-13T19:30:24.604649"", ""2025-11-13T19:30:28.604649"", ""2025-11-13T19:30:34.604649"", ""2025-11-13T19:30:35.604649"", ""2025-11-13T19:30:39.604649"", ""2025-11-13T19:30:45.604649"", ""2025-11-13T19:30:50.604649"", ""2025-11-13T19:30:59.604649"", ""2025-11-13T19:31:02.604649"", ""2025-11-13T19:31:08.604649"", ""2025-11-13T19:31:42.604649""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.441}","{""session_duration"": 130, ""num_events"": 16, ""num_links_clicked"": 0, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",suspicious,v2.0.0,screen_share_contextual,0.454047,train,train_default
session_v2_007128_936750f4,cautious_user,2026-03-04T15:06:37.605184,2026-03-04T15:09:44.605184,"[""open_app:YouTube"", ""close_app:YouTube"", ""open_app:YouTube"", ""scroll"", ""switch_app"", ""open_app:Settings"", ""scroll"", ""scroll"", ""switch_app"", ""close_app:Settings"", ""open_app:WhatsApp"", ""scan_qr"", ""scroll""]","[""2026-03-04T15:06:37.605184"", ""2026-03-04T15:06:47.605184"", ""2026-03-04T15:06:50.605184"", ""2026-03-04T15:07:13.605184"", ""2026-03-04T15:07:34.605184"", ""2026-03-04T15:07:37.605184"", ""2026-03-04T15:08:02.605184"", ""2026-03-04T15:08:06.605184"", ""2026-03-04T15:08:47.605184"", ""2026-03-04T15:09:15.605184"", ""2026-03-04T15:09:37.605184"", ""2026-03-04T15:09:42.605184"", ""2026-03-04T15:09:44.605184""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.096}","{""session_duration"": 187, ""num_events"": 13, ""num_links_clicked"": 0, ""num_qr_scans"": 1, ""num_permission_requests"": 0}",normal,v2.0.0,benign_media,0.259242,train,train_default
session_v2_007129_f5add2db,average_user,2025-12-14T15:30:03.606646,2025-12-14T15:34:58.606646,"[""open_app:FileManager"", ""type_text"", ""type_text"", ""close_app:FileManager"", ""open_app:WhatsApp"", ""click_link"", ""switch_app"", ""open_app:FileManager"", ""type_text"", ""type_text"", ""type_text"", ""install_app"", ""type_text"", ""scroll"", ""scroll"", ""scroll"", ""type_text"", ""type_text"", ""scroll"", ""switch_app"", ""close_app:FileManager"", ""open_app:Settings""]","[""2025-12-14T15:30:03.606646"", ""2025-12-14T15:30:23.606646"", ""2025-12-14T15:30:40.606646"", ""2025-12-14T15:30:53.606646"", ""2025-12-14T15:30:57.606646"", ""2025-12-14T15:31:00.606646"", ""2025-12-14T15:31:11.606646"", ""2025-12-14T15:31:17.606646"", ""2025-12-14T15:31:34.606646"", ""2025-12-14T15:31:46.606646"", ""2025-12-14T15:31:52.606646"", ""2025-12-14T15:32:08.606646"", ""2025-12-14T15:32:32.606646"", ""2025-12-14T15:32:40.606646"", ""2025-12-14T15:32:57.606646"", ""2025-12-14T15:33:02.606646"", ""2025-12-14T15:33:34.606646"", ""2025-12-14T15:33:37.606646"", ""2025-12-14T15:34:23.606646"", ""2025-12-14T15:34:38.606646"", ""2025-12-14T15:34:49.606646"", ""2025-12-14T15:34:58.606646""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.276}","{""session_duration"": 295, ""num_events"": 22, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,benign_chat,0.309211,train,train_default
session_v2_007130_adbf68de,average_user,2026-01-13T22:04:41.607634,2026-01-13T22:10:01.607634,"[""open_app:WhatsApp"", ""switch_app"", ""open_app:Browser"", ""switch_app"", ""close_app:Browser"", ""open_app:Settings"", ""deny_permission"", ""close_app:Settings"", ""open_app:WhatsApp"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Browser"", ""switch_app"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""open_app:WhatsApp"", ""scan_qr"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""deny_permission""]","[""2026-01-13T22:04:41.607634"", ""2026-01-13T22:04:45.607634"", ""2026-01-13T22:05:35.607634"", ""2026-01-13T22:05:43.607634"", ""2026-01-13T22:06:05.607634"", ""2026-01-13T22:06:11.607634"", ""2026-01-13T22:06:26.607634"", ""2026-01-13T22:06:36.607634"", ""2026-01-13T22:06:40.607634"", ""2026-01-13T22:07:16.607634"", ""2026-01-13T22:07:26.607634"", ""2026-01-13T22:07:37.607634"", ""2026-01-13T22:07:46.607634"", ""2026-01-13T22:08:08.607634"", ""2026-01-13T22:08:19.607634"", ""2026-01-13T22:08:23.607634"", ""2026-01-13T22:08:40.607634"", ""2026-01-13T22:08:47.607634"", ""2026-01-13T22:09:27.607634"", ""2026-01-13T22:09:34.607634"", ""2026-01-13T22:09:42.607634"", ""2026-01-13T22:10:01.607634""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.48}","{""session_duration"": 320, ""num_events"": 22, ""num_links_clicked"": 0, ""num_qr_scans"": 1, ""num_permission_requests"": 3}",normal,v2.0.0,benign_media,0.308664,train,train_default
session_v2_007131_2367e260,cautious_user,2025-11-13T12:55:01.608367,2025-11-13T13:01:20.608367,"[""open_app:Browser"", ""scroll"", ""type_text"", ""scroll"", ""scroll"", ""switch_app"", ""open_app:WhatsApp"", ""type_text"", ""scroll"", ""scroll"", ""scroll"", ""type_text"", ""type_text"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Browser"", ""install_app"", ""scroll"", ""scroll"", ""scroll"", ""scroll""]","[""2025-11-13T12:55:01.608367"", ""2025-11-13T12:55:06.608367"", ""2025-11-13T12:55:54.608367"", ""2025-11-13T12:56:05.608367"", ""2025-11-13T12:56:15.608367"", ""2025-11-13T12:56:24.608367"", ""2025-11-13T12:56:27.608367"", ""2025-11-13T12:56:43.608367"", ""2025-11-13T12:56:54.608367"", ""2025-11-13T12:57:07.608367"", ""2025-11-13T12:57:23.608367"", ""2025-11-13T12:58:10.608367"", ""2025-11-13T12:58:24.608367"", ""2025-11-13T12:58:52.608367"", ""2025-11-13T12:59:14.608367"", ""2025-11-13T12:59:32.608367"", ""2025-11-13T12:59:59.608367"", ""2025-11-13T13:00:30.608367"", ""2025-11-13T13:00:46.608367"", ""2025-11-13T13:00:53.608367"", ""2025-11-13T13:01:20.608367""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.141}","{""session_duration"": 379, ""num_events"": 21, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,benign_media,0.251365,train,train_default
session_v2_007132_0dde04ff,cautious_user,2025-12-01T17:11:11.609261,2025-12-01T17:14:04.609261,"[""open_app:YouTube"", ""scroll"", ""scroll"", ""switch_app"", ""close_app:YouTube"", ""open_app:Browser"", ""scroll"", ""type_text"", ""open_app:WhatsApp"", ""scan_qr"", ""click_link"", ""scroll""]","[""2025-12-01T17:11:11.609261"", ""2025-12-01T17:11:42.609261"", ""2025-12-01T17:11:46.609261"", ""2025-12-01T17:12:00.609261"", ""2025-12-01T17:12:47.609261"", ""2025-12-01T17:12:54.609261"", ""2025-12-01T17:13:09.609261"", ""2025-12-01T17:13:39.609261"", ""2025-12-01T17:13:45.609261"", ""2025-12-01T17:13:52.609261"", ""2025-12-01T17:13:56.609261"", ""2025-12-01T17:14:04.609261""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.259}","{""session_duration"": 173, ""num_events"": 12, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 0}",normal,v2.0.0,qr_handoff_soft,0.417039,train,train_default
session_v2_007133_ee736316,cautious_user,2026-01-14T13:03:21.609704,2026-01-14T13:10:01.609704,"[""open_app:WhatsApp"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""open_app:WhatsApp"", ""click_link"", ""type_text"", ""switch_app"", ""open_app:YouTube"", ""type_text"", ""switch_app"", ""close_app:YouTube"", ""open_app:WhatsApp"", ""type_text"", ""switch_app"", ""open_app:FileManager"", ""scroll"", ""switch_app"", ""open_app:Settings"", ""deny_permission"", ""deny_permission""]","[""2026-01-14T13:03:21.609704"", ""2026-01-14T13:03:34.609704"", ""2026-01-14T13:04:11.609704"", ""2026-01-14T13:04:17.609704"", ""2026-01-14T13:04:25.609704"", ""2026-01-14T13:04:38.609704"", ""2026-01-14T13:04:41.609704"", ""2026-01-14T13:04:50.609704"", ""2026-01-14T13:05:11.609704"", ""2026-01-14T13:06:11.609704"", ""2026-01-14T13:06:17.609704"", ""2026-01-14T13:06:34.609704"", ""2026-01-14T13:06:55.609704"", ""2026-01-14T13:07:39.609704"", ""2026-01-14T13:08:05.609704"", ""2026-01-14T13:08:11.609704"", ""2026-01-14T13:08:15.609704"", ""2026-01-14T13:08:27.609704"", ""2026-01-14T13:08:42.609704"", ""2026-01-14T13:09:02.609704"", ""2026-01-14T13:09:27.609704"", ""2026-01-14T13:09:48.609704"", ""2026-01-14T13:10:01.609704""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 1, ""ip_risk_score"": 0.28}","{""session_duration"": 400, ""num_events"": 23, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 3}",suspicious,v2.0.0,benign_chat,0.453453,train,train_default
session_v2_007134_560586d2,average_user,2026-01-21T02:42:51.610553,2026-01-21T02:47:37.610553,"[""open_app:WhatsApp"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""scroll"", ""scroll"", ""deny_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:WhatsApp"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Browser"", ""install_app"", ""type_text"", ""start_screen_share"", ""close_app:Browser"", ""open_app:YouTube"", ""scroll"", ""type_text"", ""switch_app""]","[""2026-01-21T02:42:51.610553"", ""2026-01-21T02:43:00.610553"", ""2026-01-21T02:43:03.610553"", ""2026-01-21T02:43:39.610553"", ""2026-01-21T02:44:20.610553"", ""2026-01-21T02:44:37.610553"", ""2026-01-21T02:44:51.610553"", ""2026-01-21T02:45:00.610553"", ""2026-01-21T02:45:04.610553"", ""2026-01-21T02:45:29.610553"", ""2026-01-21T02:45:41.610553"", ""2026-01-21T02:45:48.610553"", ""2026-01-21T02:45:57.610553"", ""2026-01-21T02:45:59.610553"", ""2026-01-21T02:46:11.610553"", ""2026-01-21T02:46:30.610553"", ""2026-01-21T02:46:58.610553"", ""2026-01-21T02:47:07.610553"", ""2026-01-21T02:47:21.610553"", ""2026-01-21T02:47:28.610553"", ""2026-01-21T02:47:37.610553""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.299}","{""session_duration"": 286, ""num_events"": 21, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",normal,v2.0.0,benign_media,0.249204,train,train_default
session_v2_007135_fea29500,cautious_user,2025-11-10T11:36:13.612655,2025-11-10T11:41:04.612655,"[""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""open_app:WhatsApp"", ""scan_qr"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""switch_app"", ""close_app:Settings"", ""open_app:WhatsApp"", ""scan_qr"", ""click_link"", ""type_text"", ""switch_app"", ""open_app:WhatsApp"", ""scan_qr"", ""click_link""]","[""2025-11-10T11:36:13.612655"", ""2025-11-10T11:36:20.612655"", ""2025-11-10T11:36:39.612655"", ""2025-11-10T11:36:50.612655"", ""2025-11-10T11:37:01.612655"", ""2025-11-10T11:37:13.612655"", ""2025-11-10T11:37:57.612655"", ""2025-11-10T11:38:00.612655"", ""2025-11-10T11:38:11.612655"", ""2025-11-10T11:38:18.612655"", ""2025-11-10T11:38:25.612655"", ""2025-11-10T11:38:55.612655"", ""2025-11-10T11:39:08.612655"", ""2025-11-10T11:39:10.612655"", ""2025-11-10T11:39:19.612655"", ""2025-11-10T11:39:32.612655"", ""2025-11-10T11:39:39.612655"", ""2025-11-10T11:39:48.612655"", ""2025-11-10T11:39:56.612655"", ""2025-11-10T11:40:30.612655"", ""2025-11-10T11:41:04.612655""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.337}","{""session_duration"": 291, ""num_events"": 21, ""num_links_clicked"": 2, ""num_qr_scans"": 3, ""num_permission_requests"": 1}",malicious,v2.0.0,qr_handoff_soft,0.540729,train,train_default
session_v2_007136_3aad7d45,average_user,2026-01-03T00:57:30.614022,2026-01-03T01:01:24.614022,"[""open_app:WhatsApp"", ""type_text"", ""switch_app"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""open_app:WhatsApp"", ""scan_qr"", ""click_link"", ""close_app:WhatsApp"", ""open_app:Settings"", ""type_text"", ""type_text"", ""switch_app"", ""close_app:Settings""]","[""2026-01-03T00:57:30.614022"", ""2026-01-03T00:57:59.614022"", ""2026-01-03T00:58:03.614022"", ""2026-01-03T00:58:10.614022"", ""2026-01-03T00:58:20.614022"", ""2026-01-03T00:59:04.614022"", ""2026-01-03T00:59:09.614022"", ""2026-01-03T00:59:12.614022"", ""2026-01-03T00:59:30.614022"", ""2026-01-03T01:00:11.614022"", ""2026-01-03T01:00:25.614022"", ""2026-01-03T01:00:43.614022"", ""2026-01-03T01:00:45.614022"", ""2026-01-03T01:00:49.614022"", ""2026-01-03T01:01:24.614022""]","{""vpn"": 0, ""rooted"": 1, ""emulator"": 0, ""ip_risk_score"": 0.364}","{""session_duration"": 234, ""num_events"": 15, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",normal,v2.0.0,benign_chat,0.357613,val,val_random_fill
session_v2_007137_30ca0a8a,average_user,2026-01-13T16:37:18.614665,2026-01-13T16:40:47.614665,"[""open_app:WhatsApp"", ""scroll"", ""switch_app"", ""open_app:Settings"", ""deny_permission"", ""scroll"", ""scroll"", ""switch_app"", ""close_app:Settings"", ""open_app:Browser"", ""scan_qr"", ""scan_qr"", ""switch_app"", ""type_text"", ""open_app:Browser"", ""click_link"", ""download_file"", ""scan_qr""]","[""2026-01-13T16:37:18.614665"", ""2026-01-13T16:37:20.614665"", ""2026-01-13T16:37:28.614665"", ""2026-01-13T16:37:53.614665"", ""2026-01-13T16:37:55.614665"", ""2026-01-13T16:38:08.614665"", ""2026-01-13T16:38:17.614665"", ""2026-01-13T16:38:27.614665"", ""2026-01-13T16:38:51.614665"", ""2026-01-13T16:39:02.614665"", ""2026-01-13T16:39:04.614665"", ""2026-01-13T16:39:15.614665"", ""2026-01-13T16:39:27.614665"", ""2026-01-13T16:39:32.614665"", ""2026-01-13T16:40:02.614665"", ""2026-01-13T16:40:04.614665"", ""2026-01-13T16:40:14.614665"", ""2026-01-13T16:40:47.614665""]","{""vpn"": 0, ""rooted"": 1, ""emulator"": 0, ""ip_risk_score"": 0.193}","{""session_duration"": 209, ""num_events"": 18, ""num_links_clicked"": 1, ""num_qr_scans"": 3, ""num_permission_requests"": 1}",malicious,v2.0.0,mixed_anomalous,0.522233,train,train_default
